Timestamp;Peer;Received;Source;Payload
2023-04-14 12:15:50.387000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467350361", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:15:50.396000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467350329, "HBresp": 0}
2023-04-14 12:15:52.435000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 4, "ID": "P3_1681467352368", "Route": [], "Path": ["P3", "P1"]}
2023-04-14 12:15:56.365000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467356288, "HBresp": 1681467356337}
2023-04-14 12:15:56.398000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467356289, "HBresp": 1681467356336}
2023-04-14 12:15:56.438000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467356368", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:15:57.087000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467357029", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:15:58.442000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 4, "ID": "P3_1681467358376", "Route": [], "Path": ["P3", "P1"]}
2023-04-14 12:16:01.304000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467361271, "HBresp": 0}
2023-04-14 12:16:03.093000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467363037", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:16:03.413000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467363376", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:05.410000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467365346, "HBresp": 0}
2023-04-14 12:16:05.455000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 4, "ID": "P3_1681467365381", "Route": [], "Path": ["P3", "P1"]}
2023-04-14 12:16:09.110000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467369045", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:16:10.420000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467370384", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:11.433000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467371305, "HBresp": 1681467371386}
2023-04-14 12:16:11.564000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467371310, "HBresp": 1681467371437}
2023-04-14 12:16:14.457000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 4, "ID": "P3_1681467374390", "Route": [], "Path": ["P3", "P1"]}
2023-04-14 12:16:15.113000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467375052", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:16:16.323000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}], "SN": 2, "FLAG": 0, "RP": []}
2023-04-14 12:16:16.394000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467376289, "HBresp": 0}
2023-04-14 12:16:16.440000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467376399", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:16.513000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:17.517000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:20.419000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}], "SN": 2, "FLAG": 0, "RP": []}
2023-04-14 12:16:20.512000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 2, "ID": "P3_1681467380396", "Route": [], "Path": ["P3", "P4", "P2", "P1"]}
2023-04-14 12:16:20.521000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467380355, "HBresp": 0}
2023-04-14 12:16:20.522000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:21.525000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 2, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:21.759000;P1;JOIN;P1;{"Message": "JOIN", "Destination": "P4", "Source": "P1", "ID": "P1_1681467381657", "TTL": 3, "Route": "", "Relay": "Assange027es", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:22.451000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467382418", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:22.569000;P1;HELLO;P4;{"Message": "HELLO", "Peer": "P4"}
2023-04-14 12:16:23.575000;P1;JOIN;P1;{"Message": "JOIN", "Destination": "P4", "Source": "P1", "ID": "P1_1681467381657", "TTL": 3, "Route": "", "Relay": "Assange027es", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:23.575000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:25.579000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:25.579000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 3, "FLAG": 1}
2023-04-14 12:16:25.579000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467384550, "HBresp": 0}
2023-04-14 12:16:25.580000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 3, "FLAG": 0, "RP": []}
2023-04-14 12:16:25.580000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467385063", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:16:25.693000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:27.700000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:27.700000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:27.700000;P1;JOIN;P2;{"Message": "JOIN", "Destination": "P3", "Source": "P2", "ID": "P2_1681467386631", "TTL": 3, "Route": "", "Relay": "relayon1173", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:27.701000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467386328, "HBresp": 1681467386635}
2023-04-14 12:16:27.701000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467386328, "HBresp": 1681467386685}
2023-04-14 12:16:27.701000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467386327, "HBresp": 1681467386657}
2023-04-14 12:16:27.701000;P1;JOIN;P2;{"Message": "JOIN", "Destination": "P3", "Source": "P2", "ID": "P2_1681467386631", "TTL": 2, "Route": "", "Relay": "relayon1173", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:27.702000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:29.705000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:31.711000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:31.711000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:31.711000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:31.711000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "relayon1173", "FLAG": 0}], "SN": 4, "FLAG": 1}
2023-04-14 12:16:31.711000;P1;JOIN;P3;{"Message": "JOIN", "Destination": "P2", "Source": "P3", "ID": "P3_1681467390801", "TTL": 3, "Route": "", "Relay": "spinat", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:31.713000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467391305, "HBresp": 0}
2023-04-14 12:16:31.713000;P1;JOIN;P2;{"Message": "JOIN", "Destination": "P3", "Source": "P2", "ID": "P2_1681467386631", "TTL": 1, "Route": "", "Relay": "relayon1173", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:31.713000;P1;JOIN;P2;{"Message": "JOIN", "Destination": "P3", "Source": "P2", "ID": "P2_1681467386631", "TTL": 0, "Route": "", "Relay": "relayon1173", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:31.719000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:33.723000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:35.728000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467392426", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:35.728000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:35.728000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:35.728000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:35.728000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467392411", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:16:35.728000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:16:35.728000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467395074", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:16:35.728000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467395372, "HBresp": 0}
2023-04-14 12:16:35.785000;P1;JOIN;P3;{"Message": "JOIN", "Destination": "P2", "Source": "P3", "ID": "P3_1681467390801", "TTL": 1, "Route": "", "Relay": "spinat", "Cookie": "17a17d318e6ae16aea23"}
2023-04-14 12:16:39.633000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467399567, "HBresp": 0}
2023-04-14 12:16:40.473000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467400435", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:41.149000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467401082", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:16:41.418000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467401345, "HBresp": 1681467401393}
2023-04-14 12:16:41.451000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467401346, "HBresp": 1681467401388}
2023-04-14 12:16:41.469000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467401346, "HBresp": 1681467401405}
2023-04-14 12:16:42.516000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467402424", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:16:46.355000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467406320, "HBresp": 0}
2023-04-14 12:16:46.471000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467406443", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:47.517000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467407431", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:16:50.475000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467410388, "HBresp": 0}
2023-04-14 12:16:51.163000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467411094", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:16:52.527000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467412438", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:16:54.639000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467414574, "HBresp": 0}
2023-04-14 12:16:56.443000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467416363, "HBresp": 1681467416416}
