Timestamp;Peer;Received;Source;Payload
2023-04-14 12:17:13.834000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467432462", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:13.834000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 764, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 508, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:17:15.477000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467435476", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:16.455000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467436354, "HBresp": 1681467436430}
2023-04-14 12:17:16.503000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467436353, "HBresp": 1681467436456}
2023-04-14 12:17:16.539000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467436354, "HBresp": 1681467436487}
2023-04-14 12:17:17.524000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467437468", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:18.157000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467438126", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:20.475000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 0, "RP": []}
2023-04-14 12:17:20.523000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467440424, "HBresp": 0}
2023-04-14 12:17:20.629000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:22.485000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467442484", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:22.636000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:22.636000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:24.527000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467444476", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:24.629000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467444608, "HBresp": 0}
2023-04-14 12:17:24.654000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 0, "RP": []}
2023-04-14 12:17:24.708000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:26.711000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:26.711000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:26.711000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467446136", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:26.711000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467446384, "HBresp": 0}
2023-04-14 12:17:29.495000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467449494", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:29.542000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467449484", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:31.165000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467451142", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:31.420000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467451370, "HBresp": 1681467451395}
2023-04-14 12:17:31.446000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467451370, "HBresp": 1681467451399}
2023-04-14 12:17:31.475000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467451371, "HBresp": 1681467451423}
2023-04-14 12:17:35.496000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467455441, "HBresp": 0}
2023-04-14 12:17:36.547000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467456492", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:38.505000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467458504", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:39.656000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467459624, "HBresp": 0}
2023-04-14 12:17:39.750000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.757000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.757000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467460153", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:41.757000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.757000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467461401, "HBresp": 0}
2023-04-14 12:17:41.758000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467461500", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:41.902000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 508, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:43.906000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 508, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:43.906000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 508, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:45.514000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467465513", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:46.441000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467466387, "HBresp": 1681467466417}
2023-04-14 12:17:46.492000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467466386, "HBresp": 1681467466429}
2023-04-14 12:17:46.498000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467466387, "HBresp": 1681467466447}
2023-04-14 12:17:49.196000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467469164", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:50.521000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467470459, "HBresp": 0}
2023-04-14 12:17:51.570000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467471512", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:54.517000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467474516", "Route": [], "Path": ["P2"]}
2023-04-14 12:17:54.666000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467474641, "HBresp": 0}
2023-04-14 12:17:56.472000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467476419, "HBresp": 0}
2023-04-14 12:17:57.581000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467477519", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:17:59.203000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467479174", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:17:59.519000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467479518", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:01.459000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467481402, "HBresp": 1681467481433}
2023-04-14 12:18:02.461000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467481402, "HBresp": 1681467481435}
2023-04-14 12:18:02.461000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467481402, "HBresp": 1681467481458}
2023-04-14 12:18:05.540000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467485475, "HBresp": 0}
2023-04-14 12:18:05.671000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467485527", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:06.528000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467486527", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:08.218000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467488186", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:09.692000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467489658, "HBresp": 0}
2023-04-14 12:18:09.811000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.816000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.817000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.817000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 508, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 0, "RP": []}
2023-04-14 12:18:11.817000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467491435, "HBresp": 0}
2023-04-14 12:18:11.890000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 317, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:13.896000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 317, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:13.896000;P2;LSA;P1;{"RID": "P1", "Port": 5001, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P3", "Cost": 831, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 317, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:13.896000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467493193", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:13.896000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467493537", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:14.539000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467494538", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:16.488000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467496417, "HBresp": 1681467496462}
2023-04-14 12:18:16.536000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467496417, "HBresp": 1681467496489}
2023-04-14 12:18:16.576000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467496418, "HBresp": 1681467496523}
2023-04-14 12:18:20.488000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 0, "RP": []}
2023-04-14 12:18:20.548000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467500494, "HBresp": 0}
2023-04-14 12:18:20.596000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467500546", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:20.653000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:21.548000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467501547", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:22.660000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:22.660000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:22.660000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467502204", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:24.702000;P2;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 0, "RP": []}
2023-04-14 12:18:24.754000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467504673, "HBresp": 0}
2023-04-14 12:18:26.502000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467506449, "HBresp": 0}
2023-04-14 12:18:28.557000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467508555", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:28.617000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467508555", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:31.252000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467511215", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:31.474000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467511421, "HBresp": 1681467511448}
2023-04-14 12:18:31.495000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467511420, "HBresp": 1681467511448}
2023-04-14 12:18:31.530000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467511423, "HBresp": 1681467511479}
2023-04-14 12:18:33.621000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467513557", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:35.573000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467515511, "HBresp": 0}
2023-04-14 12:18:35.705000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 1153, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:37.563000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467517561", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:37.712000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 1153, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:37.712000;P2;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 1153, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:37.713000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467516221", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:39.709000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467519681, "HBresp": 0}
2023-04-14 12:18:41.521000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467521466, "HBresp": 0}
2023-04-14 12:18:42.630000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467522567", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:44.260000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467524230", "Route": [], "Path": ["P4", "P2"]}
2023-04-14 12:18:45.572000;P2;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467525571", "Route": [], "Path": ["P2"]}
2023-04-14 12:18:46.495000;P2;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467526441, "HBresp": 1681467526472}
2023-04-14 12:18:46.542000;P2;HB;P1;{"Message": "HB", "RID": "P1", "HBref": 1681467526440, "HBresp": 1681467526491}
2023-04-14 12:18:46.554000;P2;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467526441, "HBresp": 1681467526498}
2023-04-14 12:18:48.634000;P2;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467528575", "Route": [], "Path": ["P3", "P2"]}
2023-04-14 12:18:50.267000;P2;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467530236", "Route": [], "Path": ["P4", "P2"]}
